Seed,N,Subset_Key,Subset_Position,Train_Row_Index,Sample_ID,Potability
4539,32,S4539_N32,19,810,WP_0579,0
4539,32,S4539_N32,20,1000,WP_0245,1
4539,32,S4539_N32,21,676,WP_1831,0
4539,32,S4539_N32,22,1097,WP_1782,0
4539,32,S4539_N32,23,484,WP_0169,1
4539,32,S4539_N32,24,1093,WP_0226,1
4539,32,S4539_N32,25,267,WP_1099,0
4539,32,S4539_N32,26,597,WP_0501,1
4539,32,S4539_N32,27,740,WP_1539,0
4539,32,S4539_N32,28,309,WP_1555,0
4539,32,S4539_N32,29,515,WP_0333,0
4539,32,S4539_N32,30,433,WP_0461,1
4539,32,S4539_N32,31,1143,WP_0879,0
4539,64,S4539_N64,0,336,WP_1217,1
4539,64,S4539_N64,1,896,WP_1745,1
4539,64,S4539_N64,2,484,WP_0169,1
4539,64,S4539_N64,3,1049,WP_2002,1
4539,64,S4539_N64,4,309,WP_1555,0
4539,64,S4539_N64,5,1142,WP_1842,0
4539,64,S4539_N64,6,1368,WP_1918,1
4539,64,S4539_N64,7,740,WP_1539,0
4539,64,S4539_N64,8,1485,WP_0859,0
4539,64,S4539_N64,9,1404,WP_0957,1
4539,64,S4539_N64,10,1048,WP_0421,1
4539,64,S4539_N64,11,1097,WP_1782,0
4539,64,S4539_N64,12,446,WP_1139,0
4539,64,S4539_N64,13,792,WP_0954,1
4539,64,S4539_N64,14,515,WP_0333,0
4539,64,S4539_N64,15,326,WP_1271,0
4539,64,S4539_N64,16,676,WP_1831,0
4539,64,S4539_N64,17,335,WP_0222,1
4539,64,S4539_N64,18,1150,WP_1227,1
4539,64,S4539_N64,19,88,WP_0422,1
4539,64,S4539_N64,20,1519,WP_0016,0
4539,64,S4539_N64,21,1007,WP_0064,0
4539,64,S4539_N64,22,1036,WP_0351,0
4539,64,S4539_N64,23,1241,WP_1747,1
4539,64,S4539_N64,24,1093,WP_0226,1
4539,64,S4539_N64,25,823,WP_0379,0
4539,64,S4539_N64,26,1242,WP_1185,1
4539,64,S4539_N64,27,964,WP_1825,0
4539,64,S4539_N64,28,758,WP_1762,0
4539,64,S4539_N64,29,1196,WP_0200,1
4539,64,S4539_N64,30,179,WP_0748,1
4539,64,S4539_N64,31,398,WP_0650,0
4539,64,S4539_N64,32,457,WP_1208,1
4539,64,S4539_N64,33,819,WP_0227,1
4539,64,S4539_N64,34,1218,WP_0201,1
4539,64,S4539_N64,35,810,WP_0579,0
4539,64,S4539_N64,36,1400,WP_1863,0
4539,64,S4539_N64,37,267,WP_1099,0
4539,64,S4539_N64,38,599,WP_1436,1
4539,64,S4539_N64,39,254,WP_1735,1
4539,64,S4539_N64,40,98,WP_1561,0
4539,64,S4539_N64,41,1029,WP_1630,0
4539,64,S4539_N64,42,19,WP_1325,0
4539,64,S4539_N64,43,670,WP_1931,1
4539,64,S4539_N64,44,1164,WP_0478,1
4539,64,S4539_N64,45,590,WP_0339,0
4539,64,S4539_N64,46,485,WP_0181,1
4539,64,S4539_N64,47,530,WP_0847,0
4539,64,S4539_N64,48,470,WP_1450,1
4539,64,S4539_N64,49,947,WP_1589,0
4539,64,S4539_N64,50,597,WP_0501,1
4539,64,S4539_N64,51,228,WP_1576,0
4539,64,S4539_N64,52,1346,WP_1018,0
4539,64,S4539_N64,53,883,WP_0210,1
4539,64,S4539_N64,54,293,WP_0424,1
4539,64,S4539_N64,55,723,WP_1230,1
4539,64,S4539_N64,56,1143,WP_0879,0
4539,64,S4539_N64,57,338,WP_1919,1
4539,64,S4539_N64,58,120,WP_0872,0
4539,64,S4539_N64,59,868,WP_1107,0
4539,64,S4539_N64,60,1000,WP_0245,1
4539,64,S4539_N64,61,433,WP_0461,1
4539,64,S4539_N64,62,767,WP_1624,0
4539,64,S4539_N64,63,1466,WP_0846,0
4540,16,S4540_N16,0,1239,WP_1491,1
4540,16,S4540_N16,1,481,WP_1453,1
4540,16,S4540_N16,2,466,WP_1163,1
4540,16,S4540_N16,3,1156,WP_1021,0
4540,16,S4540_N16,4,37,WP_0055,0
4540,16,S4540_N16,5,1093,WP_0226,1
4540,16,S4540_N16,6,176,WP_1795,0
4540,16,S4540_N16,7,138,WP_1309,0
4540,16,S4540_N16,8,65,WP_0590,0
4540,16,S4540_N16,9,1074,WP_1409,1
4540,16,S4540_N16,10,257,WP_1087,0
4540,16,S4540_N16,11,672,WP_0122,0
4540,16,S4540_N16,12,1102,WP_1987,1
4540,16,S4540_N16,13,1159,WP_1687,1
4540,16,S4540_N16,14,104,WP_1952,1
4540,16,S4540_N16,15,964,WP_1825,0
4540,32,S4540_N32,0,37,WP_0055,0
4540,32,S4540_N32,1,179,WP_0748,1
4540,32,S4540_N32,2,1178,WP_2008,1
4540,32,S4540_N32,3,1579,WP_1280,0
4540,32,S4540_N32,4,104,WP_1952,1
4540,32,S4540_N32,5,109,WP_0949,1
4540,32,S4540_N32,6,1239,WP_1491,1
4540,32,S4540_N32,7,466,WP_1163,1
4540,32,S4540_N32,8,481,WP_1453,1
4540,32,S4540_N32,9,1473,WP_1379,0
4540,32,S4540_N32,10,1156,WP_1021,0
4540,32,S4540_N32,11,838,WP_1443,1
4540,32,S4540_N32,12,138,WP_1309,0
4540,32,S4540_N32,13,672,WP_0122,0
4540,32,S4540_N32,14,717,WP_1346,0
4540,32,S4540_N32,15,1554,WP_0510,0
4540,32,S4540_N32,16,65,WP_0590,0
4540,32,S4540_N32,17,176,WP_1795,0
4540,32,S4540_N32,18,148,WP_1927,1
4540,32,S4540_N32,19,1102,WP_1987,1
4540,32,S4540_N32,20,1074,WP_1409,1
4540,32,S4540_N32,21,955,WP_0174,1
4540,32,S4540_N32,22,943,WP_1921,1
4540,32,S4540_N32,23,257,WP_1087,0
4540,32,S4540_N32,24,1287,WP_0043,0
4540,32,S4540_N32,25,1093,WP_0226,1
4540,32,S4540_N32,26,964,WP_1825,0
4540,32,S4540_N32,27,1030,WP_0572,0
4540,32,S4540_N32,28,367,WP_1385,0
4540,32,S4540_N32,29,433,WP_0461,1
4540,32,S4540_N32,30,1159,WP_1687,1
4540,32,S4540_N32,31,947,WP_1589,0
4540,64,S4540_N64,0,65,WP_0590,0
4540,64,S4540_N64,1,436,WP_1891,0
4540,64,S4540_N64,2,179,WP_0748,1
4540,64,S4540_N64,3,239,WP_1688,1
4540,64,S4540_N64,4,1214,WP_0930,1
4540,64,S4540_N64,5,947,WP_1589,0
4540,64,S4540_N64,6,920,WP_1009,1
4540,64,S4540_N64,7,1401,WP_0813,0
4540,64,S4540_N64,8,1178,WP_2008,1
4540,64,S4540_N64,9,1071,WP_0583,0
4540,64,S4540_N64,10,1239,WP_1491,1
4540,64,S4540_N64,11,1093,WP_0226,1
4540,64,S4540_N64,12,1074,WP_1409,1
4540,64,S4540_N64,13,1579,WP_1280,0
4540,64,S4540_N64,14,30,WP_0090,0
4540,64,S4540_N64,15,109,WP_0949,1
4540,64,S4540_N64,16,104,WP_1952,1
4540,64,S4540_N64,17,415,WP_1496,1
4540,64,S4540_N64,18,848,WP_1181,1
4540,64,S4540_N64,19,139,WP_0612,0
4540,64,S4540_N64,20,838,WP_1443,1
4540,64,S4540_N64,21,299,WP_0994,1
4540,64,S4540_N64,22,1168,WP_0287,0
4540,64,S4540_N64,23,955,WP_0174,1
4540,64,S4540_N64,24,176,WP_1795,0
4540,64,S4540_N64,25,1473,WP_1379,0
4540,64,S4540_N64,26,481,WP_1453,1
4540,64,S4540_N64,27,1145,WP_0922,1
4540,64,S4540_N64,28,149,WP_1702,1
4540,64,S4540_N64,29,690,WP_1296,0
4540,64,S4540_N64,30,1123,WP_0419,1
4540,64,S4540_N64,31,1603,WP_0442,1
4540,64,S4540_N64,32,466,WP_1163,1
4540,64,S4540_N64,33,37,WP_0055,0
4540,64,S4540_N64,34,873,WP_1666,1
4540,64,S4540_N64,35,1010,WP_0349,0
4540,64,S4540_N64,36,1486,WP_1486,1
4540,64,S4540_N64,37,138,WP_1309,0
4540,64,S4540_N64,38,1554,WP_0510,0
4540,64,S4540_N64,39,257,WP_1087,0
4540,64,S4540_N64,40,943,WP_1921,1
4540,64,S4540_N64,41,1102,WP_1987,1
4540,64,S4540_N64,42,1159,WP_1687,1
4540,64,S4540_N64,43,433,WP_0461,1
4540,64,S4540_N64,44,587,WP_1298,0
4540,64,S4540_N64,45,1287,WP_0043,0
4540,64,S4540_N64,46,1314,WP_1458,1
4540,64,S4540_N64,47,635,WP_1340,0
4540,64,S4540_N64,48,148,WP_1927,1
4540,64,S4540_N64,49,155,WP_1640,0
4540,64,S4540_N64,50,367,WP_1385,0
4540,64,S4540_N64,51,672,WP_0122,0
4540,64,S4540_N64,52,717,WP_1346,0
4540,64,S4540_N64,53,1030,WP_0572,0
4540,64,S4540_N64,54,1449,WP_1597,0
4540,64,S4540_N64,55,1341,WP_0400,0
4540,64,S4540_N64,56,1156,WP_1021,0
4540,64,S4540_N64,57,643,WP_1432,1
4540,64,S4540_N64,58,861,WP_0234,1
4540,64,S4540_N64,59,1244,WP_0722,1
4540,64,S4540_N64,60,289,WP_1391,0
4540,64,S4540_N64,61,1223,WP_1112,0
4540,64,S4540_N64,62,964,WP_1825,0
4540,64,S4540_N64,63,483,WP_1835,0
4541,16,S4541_N16,0,112,WP_1270,0
4541,16,S4541_N16,1,1130,WP_0015,0
4541,16,S4541_N16,2,41,WP_0710,1
4541,16,S4541_N16,3,1202,WP_0445,1
4541,16,S4541_N16,4,939,WP_0354,0
4541,16,S4541_N16,5,50,WP_1817,0
4541,16,S4541_N16,6,65,WP_0590,0
4541,16,S4541_N16,7,486,WP_0701,1
4541,16,S4541_N16,8,195,WP_0496,1
4541,16,S4541_N16,9,49,WP_1471,1
4541,16,S4541_N16,10,568,WP_0518,0
4541,16,S4541_N16,11,1307,WP_0637,0
4541,16,S4541_N16,12,658,WP_1692,1
4541,16,S4541_N16,13,1550,WP_1992,1
4541,16,S4541_N16,14,1330,WP_1958,1
4541,16,S4541_N16,15,361,WP_1120,0
4541,32,S4541_N32,0,359,WP_0761,1
4541,32,S4541_N32,1,1330,WP_1958,1
4541,32,S4541_N32,2,866,WP_1235,1
4541,32,S4541_N32,3,371,WP_1535,0
4541,32,S4541_N32,4,911,WP_0477,1
4541,32,S4541_N32,5,486,WP_0701,1
4541,32,S4541_N32,6,49,WP_1471,1
4541,32,S4541_N32,7,782,WP_1830,0
4541,32,S4541_N32,8,939,WP_0354,0
4541,32,S4541_N32,9,224,WP_0920,1
4541,32,S4541_N32,10,361,WP_1120,0
4541,32,S4541_N32,11,422,WP_0898,0
4541,32,S4541_N32,12,1090,WP_0676,1
4541,32,S4541_N32,13,50,WP_1817,0
4541,32,S4541_N32,14,1202,WP_0445,1
4541,32,S4541_N32,15,1573,WP_1166,1
4541,32,S4541_N32,16,1550,WP_1992,1
4541,32,S4541_N32,17,936,WP_1857,0
4541,32,S4541_N32,18,438,WP_0256,1
4541,32,S4541_N32,19,1130,WP_0015,0
4541,32,S4541_N32,20,41,WP_0710,1
4541,32,S4541_N32,21,568,WP_0518,0
4541,32,S4541_N32,22,65,WP_0590,0
4541,32,S4541_N32,23,1342,WP_1767,0
4541,32,S4541_N32,24,191,WP_0310,0
4541,32,S4541_N32,25,658,WP_1692,1
4541,32,S4541_N32,26,1307,WP_0637,0
4541,32,S4541_N32,27,1554,WP_0510,0
4541,32,S4541_N32,28,1013,WP_1494,1
4541,32,S4541_N32,29,1375,WP_0063,0
4541,32,S4541_N32,30,112,WP_1270,0
4541,32,S4541_N32,31,195,WP_0496,1
4541,64,S4541_N64,0,632,WP_1934,1
4541,64,S4541_N64,1,1603,WP_0442,1
4541,64,S4541_N64,2,438,WP_0256,1
4541,64,S4541_N64,3,195,WP_0496,1
4541,64,S4541_N64,4,1090,WP_0676,1
4541,64,S4541_N64,5,1565,WP_0022,0
4541,64,S4541_N64,6,359,WP_0761,1
4541,64,S4541_N64,7,224,WP_0920,1
4541,64,S4541_N64,8,1561,WP_0429,1
4541,64,S4541_N64,9,41,WP_0710,1
4541,64,S4541_N64,10,568,WP_0518,0
4541,64,S4541_N64,11,113,WP_1579,0
4541,64,S4541_N64,12,954,WP_1350,0
4541,64,S4541_N64,13,363,WP_0383,0
4541,64,S4541_N64,14,1342,WP_1767,0
4541,64,S4541_N64,15,596,WP_1941,1
4541,64,S4541_N64,16,961,WP_1858,0
4541,64,S4541_N64,17,939,WP_0354,0
4541,64,S4541_N64,18,401,WP_1990,1
4541,64,S4541_N64,19,1307,WP_0637,0
4541,64,S4541_N64,20,361,WP_1120,0
4541,64,S4541_N64,21,191,WP_0310,0
4541,64,S4541_N64,22,1130,WP_0015,0
4541,64,S4541_N64,23,818,WP_1833,0
4541,64,S4541_N64,24,108,WP_0324,0
4541,64,S4541_N64,25,564,WP_0317,0
4541,64,S4541_N64,26,486,WP_0701,1
4541,64,S4541_N64,27,204,WP_1172,1
4541,64,S4541_N64,28,1074,WP_1409,1
4541,64,S4541_N64,29,132,WP_0268,0
4541,64,S4541_N64,30,112,WP_1270,0
4541,64,S4541_N64,31,658,WP_1692,1
4541,64,S4541_N64,32,669,WP_1906,0
4541,64,S4541_N64,33,371,WP_1535,0
4541,64,S4541_N64,34,668,WP_0652,0
4541,64,S4541_N64,35,795,WP_1944,1
4541,64,S4541_N64,36,139,WP_0612,0
4541,64,S4541_N64,37,1500,WP_0014,0
4541,64,S4541_N64,38,65,WP_0590,0
4541,64,S4541_N64,39,1375,WP_0063,0
4541,64,S4541_N64,40,1330,WP_1958,1
4541,64,S4541_N64,41,49,WP_1471,1
4541,64,S4541_N64,42,285,WP_0959,1
4541,64,S4541_N64,43,381,WP_2007,1
4541,64,S4541_N64,44,936,WP_1857,0
4541,64,S4541_N64,45,50,WP_1817,0
4541,64,S4541_N64,46,911,WP_0477,1
4541,64,S4541_N64,47,1015,WP_0408,1
4541,64,S4541_N64,48,1573,WP_1166,1
4541,64,S4541_N64,49,144,WP_1973,1
4541,64,S4541_N64,50,1013,WP_1494,1
4541,64,S4541_N64,51,3,WP_1669,1
4541,64,S4541_N64,52,1202,WP_0445,1
4541,64,S4541_N64,53,782,WP_1830,0
4541,64,S4541_N64,54,785,WP_0789,0
4541,64,S4541_N64,55,422,WP_0898,0
4541,64,S4541_N64,56,1061,WP_0777,0
4541,64,S4541_N64,57,1550,WP_1992,1
4541,64,S4541_N64,58,917,WP_1628,0
4541,64,S4541_N64,59,1554,WP_0510,0
4541,64,S4541_N64,60,145,WP_0165,1
4541,64,S4541_N64,61,1402,WP_1725,1
4541,64,S4541_N64,62,1460,WP_0744,1
4541,64,S4541_N64,63,866,WP_1235,1
4542,16,S4542_N16,0,773,WP_1925,1
4542,16,S4542_N16,1,943,WP_1921,1
4542,16,S4542_N16,2,1313,WP_1083,0
4542,16,S4542_N16,3,151,WP_0536,0
4542,16,S4542_N16,4,1088,WP_0166,1
4542,16,S4542_N16,5,903,WP_0427,1
4542,16,S4542_N16,6,1474,WP_0917,1
4542,16,S4542_N16,7,379,WP_1375,0
4542,16,S4542_N16,8,141,WP_0778,0
4542,16,S4542_N16,9,1217,WP_0554,0
4542,16,S4542_N16,10,617,WP_0527,0
4542,16,S4542_N16,11,576,WP_1429,1
4542,16,S4542_N16,12,1418,WP_0359,0
4542,16,S4542_N16,13,437,WP_1404,0
4542,16,S4542_N16,14,882,WP_1441,1
4542,16,S4542_N16,15,1015,WP_0408,1
4542,32,S4542_N32,0,576,WP_1429,1
4542,32,S4542_N32,1,903,WP_0427,1
4542,32,S4542_N32,2,3,WP_1669,1
4542,32,S4542_N32,3,773,WP_1925,1
4542,32,S4542_N32,4,151,WP_0536,0
4542,32,S4542_N32,5,435,WP_0281,0
4542,32,S4542_N32,6,1313,WP_1083,0
4542,32,S4542_N32,7,103,WP_2010,1
4542,32,S4542_N32,8,75,WP_1603,0
4542,32,S4542_N32,9,715,WP_1420,1
4542,32,S4542_N32,10,858,WP_1467,1
4542,32,S4542_N32,11,1418,WP_0359,0
4542,32,S4542_N32,12,228,WP_1576,0
4542,32,S4542_N32,13,484,WP_0169,1
4542,32,S4542_N32,14,141,WP_0778,0
4542,32,S4542_N32,15,1217,WP_0554,0
4542,32,S4542_N32,16,690,WP_1296,0
4542,32,S4542_N32,17,943,WP_1921,1
4542,32,S4542_N32,18,1249,WP_0829,0
4542,32,S4542_N32,19,437,WP_1404,0
4542,32,S4542_N32,20,1088,WP_0166,1
4542,32,S4542_N32,21,1474,WP_0917,1
4542,32,S4542_N32,22,400,WP_1501,1
4542,32,S4542_N32,23,377,WP_0505,1
4542,32,S4542_N32,24,379,WP_1375,0
4542,32,S4542_N32,25,1015,WP_0408,1
4542,32,S4542_N32,26,617,WP_0527,0
4542,32,S4542_N32,27,785,WP_0789,0
4542,32,S4542_N32,28,701,WP_1803,0
4542,32,S4542_N32,29,1320,WP_0926,1
4542,32,S4542_N32,30,818,WP_1833,0
4542,32,S4542_N32,31,882,WP_1441,1
4542,64,S4542_N64,0,75,WP_1603,0
4542,64,S4542_N64,1,1320,WP_0926,1
4542,64,S4542_N64,2,160,WP_1155,0
4542,64,S4542_N64,3,3,WP_1669,1
4542,64,S4542_N64,4,1313,WP_1083,0
4542,64,S4542_N64,5,110,WP_0433,1
4542,64,S4542_N64,6,141,WP_0778,0
4542,64,S4542_N64,7,785,WP_0789,0
4542,64,S4542_N64,8,460,WP_1626,0
4542,64,S4542_N64,9,389,WP_1819,0
4542,64,S4542_N64,10,1144,WP_1893,0
4542,64,S4542_N64,11,1357,WP_1408,1
4542,64,S4542_N64,12,943,WP_1921,1
4542,64,S4542_N64,13,1418,WP_0359,0
4542,64,S4542_N64,14,352,WP_1204,1
4542,64,S4542_N64,15,818,WP_1833,0
4542,64,S4542_N64,16,1439,WP_1167,1
4542,64,S4542_N64,17,549,WP_0993,1
4542,64,S4542_N64,18,1543,WP_0503,1
4542,64,S4542_N64,19,325,WP_1229,1
4542,64,S4542_N64,20,400,WP_1501,1
4542,64,S4542_N64,21,10,WP_0594,0
4542,64,S4542_N64,22,103,WP_2010,1
4542,64,S4542_N64,23,1215,WP_1345,0
4542,64,S4542_N64,24,690,WP_1296,0
4542,64,S4542_N64,25,22,WP_0973,1
4542,64,S4542_N64,26,377,WP_0505,1
4542,64,S4542_N64,27,617,WP_0527,0
4542,64,S4542_N64,28,773,WP_1925,1
4542,64,S4542_N64,29,624,WP_0271,0
4542,64,S4542_N64,30,701,WP_1803,0
4542,64,S4542_N64,31,1306,WP_0796,0
4542,64,S4542_N64,32,1217,WP_0554,0
4542,64,S4542_N64,33,1249,WP_0829,0
4542,64,S4542_N64,34,151,WP_0536,0
4542,64,S4542_N64,35,437,WP_1404,0
4542,64,S4542_N64,36,660,WP_1389,0
4542,64,S4542_N64,37,147,WP_0456,1
4542,64,S4542_N64,38,858,WP_1467,1
4542,64,S4542_N64,39,1180,WP_0457,1
4542,64,S4542_N64,40,1002,WP_0912,1
4542,64,S4542_N64,41,435,WP_0281,0
4542,64,S4542_N64,42,1088,WP_0166,1
4542,64,S4542_N64,43,576,WP_1429,1
4542,64,S4542_N64,44,1168,WP_0287,0
4542,64,S4542_N64,45,228,WP_1576,0
4542,64,S4542_N64,46,128,WP_0986,1
4542,64,S4542_N64,47,393,WP_0598,0
4542,64,S4542_N64,48,1015,WP_0408,1
4542,64,S4542_N64,49,715,WP_1420,1
4542,64,S4542_N64,50,903,WP_0427,1
4542,64,S4542_N64,51,1501,WP_1504,1
4542,64,S4542_N64,52,808,WP_0556,0
4542,64,S4542_N64,53,491,WP_0012,0
4542,64,S4542_N64,54,631,WP_1938,1
4542,64,S4542_N64,55,971,WP_1902,0
4542,64,S4542_N64,56,484,WP_0169,1
4542,64,S4542_N64,57,1329,WP_0835,0
4542,64,S4542_N64,58,1603,WP_0442,1
4542,64,S4542_N64,59,1417,WP_0470,1
4542,64,S4542_N64,60,379,WP_1375,0
4542,64,S4542_N64,61,892,WP_0786,0
4542,64,S4542_N64,62,1474,WP_0917,1
4542,64,S4542_N64,63,882,WP_1441,1
4543,16,S4543_N16,0,188,WP_0094,0
4543,16,S4543_N16,1,1075,WP_0714,1
4543,16,S4543_N16,2,392,WP_1823,0
4543,16,S4543_N16,3,16,WP_0128,0
4543,16,S4543_N16,4,1179,WP_0658,0
4543,16,S4543_N16,5,1014,WP_1774,0
4543,16,S4543_N16,6,482,WP_0908,0
4543,16,S4543_N16,7,757,WP_1085,0
4543,16,S4543_N16,8,149,WP_1702,1
4543,16,S4543_N16,9,406,WP_0720,1
4543,16,S4543_N16,10,1294,WP_0709,1
4543,16,S4543_N16,11,448,WP_0588,0
4543,16,S4543_N16,12,666,WP_0495,1
4543,16,S4543_N16,13,940,WP_1749,1
4543,16,S4543_N16,14,692,WP_1746,1
4543,16,S4543_N16,15,38,WP_0185,1
4543,32,S4543_N32,0,149,WP_1702,1
4543,32,S4543_N32,1,38,WP_0185,1
4543,32,S4543_N32,2,1356,WP_1839,0
4543,32,S4543_N32,3,1075,WP_0714,1
4543,32,S4543_N32,4,666,WP_0495,1
4543,32,S4543_N32,5,313,WP_1800,0
4543,32,S4543_N32,6,692,WP_1746,1
4543,32,S4543_N32,7,1090,WP_0676,1
4543,32,S4543_N32,8,1054,WP_1360,0
4543,32,S4543_N32,9,1486,WP_1486,1
4543,32,S4543_N32,10,757,WP_1085,0
4543,32,S4543_N32,11,1014,WP_1774,0
4543,32,S4543_N32,12,1294,WP_0709,1
4543,32,S4543_N32,13,268,WP_0870,0
4543,32,S4543_N32,14,1499,WP_1703,1
4543,32,S4543_N32,15,540,WP_0311,0
4543,32,S4543_N32,16,1179,WP_0658,0
4543,32,S4543_N32,17,392,WP_1823,0
4543,32,S4543_N32,18,622,WP_1656,0
4543,32,S4543_N32,19,749,WP_0985,1
4543,32,S4543_N32,20,1365,WP_0194,1
4543,32,S4543_N32,21,212,WP_0079,0
4543,32,S4543_N32,22,7,WP_0491,1
4543,32,S4543_N32,23,940,WP_1749,1
4543,32,S4543_N32,24,16,WP_0128,0
4543,32,S4543_N32,25,482,WP_0908,0
4543,32,S4543_N32,26,448,WP_0588,0
4543,32,S4543_N32,27,1487,WP_0647,0
4543,32,S4543_N32,28,1503,WP_1967,1
4543,32,S4543_N32,29,143,WP_0935,1
4543,32,S4543_N32,30,188,WP_0094,0
4543,32,S4543_N32,31,406,WP_0720,1
4543,64,S4543_N64,0,1054,WP_1360,0
4543,64,S4543_N64,1,1270,WP_1186,1
4543,64,S4543_N64,2,757,WP_1085,0
4543,64,S4543_N64,3,1503,WP_1967,1
4543,64,S4543_N64,4,940,WP_1749,1
4543,64,S4543_N64,5,1569,WP_0733,1
4543,64,S4543_N64,6,666,WP_0495,1
4543,64,S4543_N64,7,1196,WP_0200,1
4543,64,S4543_N64,8,313,WP_1800,0
4543,64,S4543_N64,9,462,WP_0038,0
4543,64,S4543_N64,10,749,WP_0985,1
4543,64,S4543_N64,11,143,WP_0935,1
4543,64,S4543_N64,12,1486,WP_1486,1
4543,64,S4543_N64,13,16,WP_0128,0
4543,64,S4543_N64,14,1356,WP_1839,0
4543,64,S4543_N64,15,631,WP_1938,1
4543,64,S4543_N64,16,212,WP_0079,0
4543,64,S4543_N64,17,1520,WP_0244,1
4543,64,S4543_N64,18,188,WP_0094,0
4543,64,S4543_N64,19,1090,WP_0676,1
4543,64,S4543_N64,20,664,WP_0573,0
4543,64,S4543_N64,21,99,WP_1164,1
4543,64,S4543_N64,22,608,WP_0747,1
4543,64,S4543_N64,23,1465,WP_1899,0
4543,64,S4543_N64,24,1434,WP_1302,0
4543,64,S4543_N64,25,38,WP_0185,1
4543,64,S4543_N64,26,1049,WP_2002,1
4543,64,S4543_N64,27,878,WP_1073,0
4543,64,S4543_N64,28,692,WP_1746,1
4543,64,S4543_N64,29,715,WP_1420,1
4543,64,S4543_N64,30,622,WP_1656,0
4543,64,S4543_N64,31,448,WP_0588,0
4543,64,S4543_N64,32,511,WP_1675,1
4543,64,S4543_N64,33,414,WP_1848,0
4543,64,S4543_N64,34,1014,WP_1774,0
4543,64,S4543_N64,35,1365,WP_0194,1
4543,64,S4543_N64,36,1499,WP_1703,1
4543,64,S4543_N64,37,1179,WP_0658,0
4543,64,S4543_N64,38,1050,WP_1133,0
4543,64,S4543_N64,39,207,WP_1367,0
4543,64,S4543_N64,40,1294,WP_0709,1
4543,64,S4543_N64,41,904,WP_0301,0
4543,64,S4543_N64,42,268,WP_0870,0
4543,64,S4543_N64,43,540,WP_0311,0
4543,64,S4543_N64,44,1334,WP_0434,1
4543,64,S4543_N64,45,1152,WP_0674,1
4543,64,S4543_N64,46,1378,WP_0873,0
4543,64,S4543_N64,47,1487,WP_0647,0
4543,64,S4543_N64,48,424,WP_1722,1
4543,64,S4543_N64,49,499,WP_0453,1
4543,64,S4543_N64,50,1479,WP_1625,0
4543,64,S4543_N64,51,760,WP_0827,0
4543,64,S4543_N64,52,1151,WP_1915,1
4543,64,S4543_N64,53,1206,WP_1890,0
4543,64,S4543_N64,54,482,WP_0908,0
4543,64,S4543_N64,55,406,WP_0720,1
4543,64,S4543_N64,56,759,WP_1613,0
4543,64,S4543_N64,57,531,WP_1493,1
4543,64,S4543_N64,58,1006,WP_0026,0
4543,64,S4543_N64,59,7,WP_0491,1
4543,64,S4543_N64,60,1376,WP_0654,0
4543,64,S4543_N64,61,149,WP_1702,1
4543,64,S4543_N64,62,392,WP_1823,0
4543,64,S4543_N64,63,1075,WP_0714,1
